BoutStart,BoutEnd,Trial_ID,Condition,source_file
4160,4222,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4253,4290,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4304,4366,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4378,4501,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4529,4589,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4615,4689,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4700,4733,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4749,4859,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4882,4971,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5011,5112,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5150,5209,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5265,5309,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5327,5329,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5360,5434,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5449,5566,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5609,5791,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5807,5824,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5859,5946,F11_post_t1_2025_04_27-01_46_18.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2,59,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
110,149,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
222,281,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
327,369,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
436,479,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
535,594,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
631,682,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
741,810,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
886,896,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
919,921,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1865,1866,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2587,2611,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2677,2690,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2742,2757,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2834,2908,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2975,2994,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3013,3065,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3110,3150,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3200,3201,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3262,3398,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3512,3519,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3598,3618,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3679,3688,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3714,3739,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3800,3808,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3832,3873,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3972,4055,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4098,4185,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4207,4269,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4409,4468,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4542,4605,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4731,4746,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4780,4817,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4896,4919,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5029,5061,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5177,5209,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5277,5326,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5378,5394,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5434,5478,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5531,5581,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5627,5684,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5749,5784,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5845,5878,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5936,5994,F11_post_t2_2025_04_27-01_51_13.h5,opto_es,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1,27,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
69,138,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
150,204,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
224,278,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
324,372,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
413,458,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
482,531,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
574,698,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
718,756,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
796,855,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
868,950,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
970,971,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
996,1043,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1054,1071,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1085,1151,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1180,1234,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1260,1299,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1347,1393,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1421,1478,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1515,1560,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1586,1614,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1637,1752,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1780,1840,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1853,1868,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1895,1932,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1951,1962,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1979,2107,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2123,2180,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2194,2197,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2257,2262,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2276,2391,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2410,2474,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2488,2667,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2696,2807,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2841,2877,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2928,2929,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2977,2978,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2996,3269,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3281,3289,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3313,3354,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3407,3414,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3467,3577,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3588,3599,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3693,3728,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3758,3808,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3886,3915,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3979,3980,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4002,4022,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4080,4126,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4175,4176,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4267,4311,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4377,4391,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4446,4489,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4522,4542,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4574,4619,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4636,4638,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4715,4734,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4750,4816,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4832,4837,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4866,4895,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4952,5001,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5022,5029,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5176,5178,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5195,5254,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5352,5412,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5436,5475,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5521,5524,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5551,5577,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5622,5667,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5722,5747,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5808,5838,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5910,5940,F11_pre_t1_2025_04_27-01_51_33.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1,78,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
150,202,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
262,319,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
358,420,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
489,522,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
592,622,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
693,734,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
774,818,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
875,938,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
981,1017,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1102,1149,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1184,1217,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1277,1324,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1362,1392,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1485,1508,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1556,1592,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1651,1668,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1702,1727,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1776,1777,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1796,1823,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
1909,1933,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2015,2041,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2111,2141,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2215,2245,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2304,2368,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2420,2492,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2553,2565,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2605,2643,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2681,2724,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2806,2812,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2844,2884,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2924,2925,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
2945,3010,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3050,3068,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3217,3317,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3340,3350,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3502,3523,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3727,3745,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
3900,3975,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4124,4209,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4373,4393,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4474,4517,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4656,4683,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4814,4834,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
4935,4942,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
5003,5021,F11_pre_t2_2025_04_27-01_52_02.h5,es_alone,C:\Maha\DATA\electric_stim\tracking_bout_detection\globalParametersInsideCategories.csv
